user_id;variant;converted;session_duration_sec;device;traffic_source
U-7909;B;1;279;Web;Referral
U-7910;B;0;142;Mobile;Paid
U-7911;A;1;250;Web;Organic
U-7912;B;0;17;Web;Organic
U-7913;A;0;66;Mobile;Paid
U-7914;A;0;277;Web;Organic
U-7915;B;1;40;Mobile;Referral
U-7916;B;0;178;Web;Organic
U-7917;A;0;193;Web;Organic
U-7918;B;0;89;Mobile;Organic
U-7919;B;0;67;Mobile;Referral
U-7920;B;0;218;Mobile;Paid
U-7921;B;0;292;Web;Referral
U-7922;B;0;269;Web;Organic
U-7923;A;0;87;Web;Paid
U-7924;B;0;57;Web;Organic
U-7925;B;1;84;Web;Paid
U-7926;A;0;263;Web;Paid
U-7927;A;0;45;Mobile;Paid
U-7928;B;0;55;Mobile;Paid
U-7929;B;0;13;Web;Organic
U-7930;A;0;92;Mobile;Organic
U-7931;B;0;28;Mobile;Paid
U-7932;B;0;229;Mobile;Paid
U-7933;A;0;31;Mobile;Referral
U-7934;A;0;152;Web;Referral
U-7935;B;1;197;Mobile;Paid
U-7936;A;0;142;Mobile;Referral
U-7937;A;0;211;Mobile;Paid
U-7938;A;0;227;Web;Paid
U-7939;B;1;163;Mobile;Referral
U-7940;A;0;272;Web;Paid
U-7941;A;0;193;Mobile;Organic
U-7942;B;0;61;Web;Paid
U-7943;B;0;67;Mobile;Paid
U-7944;B;0;46;Mobile;Organic
U-7945;A;0;82;Mobile;Referral
U-7946;A;0;179;Mobile;Paid
U-7947;B;0;233;Mobile;Referral
U-7948;A;0;14;Web;Paid
U-7949;A;0;181;Web;Organic
U-7950;A;1;55;Web;Paid
U-7951;B;0;110;Mobile;Paid
U-7952;B;0;189;Web;Paid
U-7953;A;1;199;Mobile;Referral
U-7954;A;0;275;Web;Referral
U-7955;A;0;65;Web;Referral
U-7956;B;0;32;Mobile;Organic
U-7957;B;0;43;Mobile;Organic
U-7958;B;0;170;Web;Paid
U-7959;A;0;92;Mobile;Referral
U-7960;B;1;87;Web;Organic
U-7961;A;0;174;Mobile;Referral
U-7962;A;0;216;Mobile;Paid
U-7963;B;0;94;Mobile;Paid
U-7964;A;0;74;Mobile;Organic
U-7965;A;0;195;Mobile;Referral
U-7966;B;0;109;Mobile;Paid
U-7967;A;0;114;Mobile;Paid
U-7968;A;0;231;Mobile;Paid
U-7969;B;0;124;Mobile;Paid
U-7970;A;0;106;Web;Referral
U-7971;A;0;36;Web;Paid
U-7972;A;1;14;Mobile;Organic
U-7973;A;1;103;Mobile;Organic
U-7974;B;0;157;Web;Organic
U-7975;B;0;61;Mobile;Paid
U-7976;B;0;127;Mobile;Organic
U-7977;B;0;125;Web;Paid
U-7978;B;0;130;Mobile;Paid
U-7979;A;0;37;Mobile;Referral
U-7980;A;0;274;Web;Paid
U-7981;B;0;222;Mobile;Referral
U-7982;B;0;135;Mobile;Paid
U-7983;A;0;256;Mobile;Paid
U-7984;A;0;199;Web;Organic
U-7985;B;0;164;Web;Organic
U-7986;B;1;51;Web;Organic
U-7987;B;1;115;Mobile;Organic
U-7988;A;1;84;Web;Paid
U-7989;A;1;265;Mobile;Paid
U-7990;A;0;207;Mobile;Paid
U-7991;A;0;128;Mobile;Organic
U-7992;B;0;209;Mobile;Paid
U-7993;B;0;132;Mobile;Paid
U-7994;B;0;235;Mobile;Paid
U-7995;A;0;13;Web;Paid
U-7996;B;0;149;Web;Organic
U-7997;A;0;14;Web;Referral
U-7998;B;0;255;Web;Referral
U-7999;B;0;284;Web;Organic
U-8000;A;1;280;Mobile;Organic
U-8001;B;0;212;Mobile;Paid
U-8002;B;0;271;Mobile;Paid
U-8003;B;1;80;Web;Referral
U-8004;A;0;190;Mobile;Paid
U-8005;A;0;167;Web;Organic
U-8006;B;0;125;Mobile;Organic
U-8007;B;0;61;Mobile;Organic
U-8008;B;0;163;Web;Referral
U-8009;A;0;270;Mobile;Paid
U-8010;A;0;293;Web;Paid
U-8011;B;0;111;Web;Organic
U-8012;A;0;183;Web;Paid
U-8013;B;0;253;Web;Organic
U-8014;A;0;194;Mobile;Referral
U-8015;A;0;274;Web;Paid
U-8016;A;0;108;Web;Paid
U-8017;A;0;29;Web;Paid
U-8018;B;0;118;Mobile;Paid
U-8019;A;0;227;Mobile;Paid
U-8020;A;0;283;Mobile;Paid
U-8021;B;0;69;Mobile;Paid
U-8022;A;0;226;Web;Paid
U-8023;A;0;262;Web;Paid
U-8024;B;0;61;Mobile;Paid
U-8025;A;1;172;Web;Paid
U-8026;A;0;263;Web;Referral
U-8027;B;0;284;Mobile;Referral
U-8028;B;0;216;Mobile;Organic
U-8029;B;0;267;Mobile;Paid
U-8030;A;0;15;Web;Organic
U-8031;A;0;216;Web;Organic
U-8032;A;0;46;Web;Referral
U-8033;A;0;36;Web;Organic
U-8034;B;0;277;Web;Paid
U-8035;B;1;227;Mobile;Organic
U-8036;B;0;100;Mobile;Organic
U-8037;A;0;74;Web;Referral
U-8038;B;0;73;Mobile;Referral
U-8039;B;1;105;Mobile;Referral
U-8040;A;0;164;Mobile;Paid
U-8041;A;0;98;Web;Paid
U-8042;A;1;138;Mobile;Paid
U-8043;B;0;94;Web;Referral
U-8044;A;0;67;Mobile;Referral
U-8045;B;0;243;Mobile;Paid
U-8046;A;0;64;Mobile;Organic
U-8047;A;0;67;Mobile;Organic
U-8048;B;0;272;Mobile;Organic
U-8049;B;0;78;Mobile;Paid
U-8050;A;0;255;Web;Paid
U-8051;B;0;239;Mobile;Paid
U-8052;A;0;273;Web;Organic
U-8053;A;0;240;Mobile;Organic
U-8054;A;0;20;Mobile;Paid
U-8055;A;0;26;Web;Paid
U-8056;A;0;147;Mobile;Referral
U-8057;A;0;186;Mobile;Referral
U-8058;A;0;299;Web;Paid
U-8059;A;0;231;Mobile;Paid
U-8060;A;0;228;Web;Organic
U-8061;A;1;162;Web;Organic
U-8062;A;0;168;Mobile;Paid
U-8063;B;0;259;Mobile;Organic
U-8064;B;0;183;Web;Organic
U-8065;A;0;288;Mobile;Organic
U-8066;B;0;163;Mobile;Paid
U-8067;A;0;113;Mobile;Paid
U-8068;B;0;279;Mobile;Organic
U-8069;B;0;145;Mobile;Paid
U-8070;B;0;224;Mobile;Referral
U-8071;A;0;292;Web;Referral
U-8072;B;0;215;Mobile;Paid
U-8073;A;0;219;Mobile;Organic
U-8074;A;0;46;Web;Organic
U-8075;A;0;231;Mobile;Referral
U-8076;B;0;61;Mobile;Organic
U-8077;B;0;195;Web;Referral
U-8078;B;0;149;Web;Organic
U-8079;A;1;228;Mobile;Referral
U-8080;B;0;128;Web;Paid
U-8081;A;0;202;Mobile;Organic
U-8082;B;0;257;Mobile;Organic
U-8083;B;0;124;Web;Paid
U-8084;A;1;108;Mobile;Paid
U-8085;A;0;93;Mobile;Organic
U-8086;B;0;270;Web;Referral
U-8087;B;1;255;Web;Organic
U-8088;B;0;242;Mobile;Organic
U-8089;A;1;44;Mobile;Organic
U-8090;B;0;259;Mobile;Paid
U-8091;B;0;180;Mobile;Referral
U-8092;B;0;215;Mobile;Organic
U-8093;A;0;298;Mobile;Paid
U-8094;A;0;267;Web;Referral
U-8095;A;0;21;Mobile;Organic
U-8096;B;0;276;Web;Referral
U-8097;A;0;231;Web;Paid
U-8098;A;0;106;Mobile;Paid
U-8099;B;0;141;Web;Paid
U-8100;B;0;43;Mobile;Paid
U-8101;A;0;72;Mobile;Referral
U-8102;A;0;200;Mobile;Paid
U-8103;A;0;15;Mobile;Paid
U-8104;B;0;68;Web;Paid
U-8105;B;0;120;Mobile;Paid
U-8106;B;0;47;Web;Paid
U-8107;A;0;248;Web;Paid
U-8108;A;0;80;Web;Organic
U-8109;A;0;142;Mobile;Paid
U-8110;B;0;253;Mobile;Paid
U-8111;A;1;240;Mobile;Paid
U-8112;B;0;247;Mobile;Paid
U-8113;B;0;173;Mobile;Paid
U-8114;A;0;46;Mobile;Organic
U-8115;B;0;183;Mobile;Paid
U-8116;B;0;60;Mobile;Paid
U-8117;B;0;79;Web;Referral
U-8118;B;0;79;Mobile;Referral
U-8119;B;0;216;Mobile;Referral
U-8120;B;1;65;Web;Paid
U-8121;B;0;83;Web;Paid
U-8122;A;0;43;Mobile;Referral
U-8123;A;0;194;Mobile;Paid
U-8124;B;0;139;Mobile;Organic
U-8125;B;0;27;Mobile;Paid
U-8126;B;0;17;Mobile;Paid
U-8127;A;0;72;Mobile;Referral
U-8128;A;0;88;Mobile;Organic
U-8129;A;1;213;Mobile;Paid
U-8130;A;0;263;Mobile;Paid
U-8131;A;0;89;Mobile;Paid
U-8132;A;0;164;Web;Organic
U-8133;A;0;241;Web;Paid
U-8134;B;1;10;Mobile;Paid
U-8135;A;0;173;Mobile;Organic
U-8136;A;0;234;Mobile;Organic
U-8137;A;1;246;Mobile;Paid
U-8138;A;0;43;Mobile;Paid
U-8139;B;0;171;Web;Referral
U-8140;A;0;124;Web;Referral
U-8141;B;0;209;Web;Paid
U-8142;A;0;241;Mobile;Paid
U-8143;A;0;147;Web;Paid
U-8144;A;1;236;Web;Referral
U-8145;A;0;31;Mobile;Organic
U-8146;B;0;155;Web;Paid
U-8147;A;0;294;Mobile;Referral
U-8148;A;0;145;Mobile;Referral
U-8149;B;0;210;Mobile;Paid
U-8150;A;0;166;Mobile;Organic
U-8151;A;0;22;Mobile;Paid
U-8152;B;1;137;Mobile;Paid
U-8153;B;0;141;Mobile;Organic
U-8154;B;0;15;Mobile;Paid
U-8155;B;0;284;Mobile;Referral
U-8156;B;0;211;Mobile;Organic
U-8157;B;1;77;Web;Referral
U-8158;B;1;189;Mobile;Paid
U-8159;B;0;29;Web;Paid
U-8160;A;0;193;Web;Referral
U-8161;A;1;161;Web;Referral
U-8162;B;0;284;Mobile;Paid
U-8163;A;0;93;Mobile;Paid
U-8164;B;0;245;Mobile;Paid
U-8165;B;0;234;Web;Organic
U-8166;A;1;14;Web;Referral
U-8167;A;0;89;Web;Paid
U-8168;A;0;50;Web;Paid
U-8169;B;0;149;Web;Paid
U-8170;A;0;92;Mobile;Referral
U-8171;A;0;296;Web;Organic
U-8172;B;0;108;Web;Referral
U-8173;B;0;222;Mobile;Paid
U-8174;A;0;161;Mobile;Organic
U-8175;B;0;274;Mobile;Paid
U-8176;A;0;234;Web;Paid
U-8177;B;0;228;Web;Paid
U-8178;B;1;151;Mobile;Referral
U-8179;A;0;281;Mobile;Paid
U-8180;A;0;112;Mobile;Paid
U-8181;A;0;92;Web;Paid
U-8182;A;0;210;Mobile;Organic
U-8183;A;0;277;Web;Organic
U-8184;B;0;30;Mobile;Organic
U-8185;B;0;236;Mobile;Paid
U-8186;A;0;140;Mobile;Referral
U-8187;A;1;20;Web;Organic
U-8188;A;0;240;Mobile;Organic
U-8189;B;0;208;Web;Organic
U-8190;A;0;95;Mobile;Organic
U-8191;A;0;98;Mobile;Paid
U-8192;B;1;72;Mobile;Paid
U-8193;A;0;42;Web;Paid
U-8194;B;0;73;Web;Paid
U-8195;B;0;178;Mobile;Paid
U-8196;B;0;16;Mobile;Organic
U-8197;A;0;63;Mobile;Paid
U-8198;B;0;204;Mobile;Paid
U-8199;B;1;278;Web;Organic
U-8200;B;1;260;Mobile;Organic
U-8201;B;0;276;Mobile;Paid
U-8202;B;1;122;Web;Referral
U-8203;A;0;112;Web;Paid
U-8204;A;0;30;Mobile;Organic
U-8205;A;0;145;Web;Referral
U-8206;A;0;238;Mobile;Referral
U-8207;B;0;189;Web;Paid
U-8208;B;0;214;Mobile;Paid
U-8209;B;0;246;Mobile;Referral
U-8210;B;0;196;Mobile;Paid
U-8211;A;0;273;Mobile;Paid
U-8212;B;0;104;Mobile;Referral
U-8213;B;0;296;Web;Referral
U-8214;B;0;254;Mobile;Organic
U-8215;B;0;102;Web;Organic
U-8216;B;0;84;Web;Paid
U-8217;A;0;145;Mobile;Organic
U-8218;A;0;258;Mobile;Paid
U-8219;B;0;89;Mobile;Organic
U-8220;B;0;61;Web;Organic
U-8221;B;0;113;Web;Paid
U-8222;A;0;48;Mobile;Paid
U-8223;A;0;297;Web;Paid
U-8224;B;0;180;Mobile;Referral
U-8225;B;1;19;Mobile;Referral
U-8226;B;1;157;Web;Referral
U-8227;B;0;158;Mobile;Paid
U-8228;B;0;284;Mobile;Paid
U-8229;A;0;148;Mobile;Organic
U-8230;A;0;171;Mobile;Paid
U-8231;B;0;28;Web;Organic
U-8232;A;0;50;Web;Organic
U-8233;A;0;217;Mobile;Paid
U-8234;A;1;26;Mobile;Paid
U-8235;A;0;140;Web;Organic
U-8236;B;0;263;Mobile;Paid
U-8237;B;0;91;Web;Paid
U-8238;B;0;205;Web;Paid
U-8239;B;0;55;Mobile;Paid
U-8240;A;0;165;Web;Paid
U-8241;B;0;157;Web;Paid
U-8242;A;0;90;Web;Referral
U-8243;B;0;132;Mobile;Organic
U-8244;B;0;272;Mobile;Referral
U-8245;B;0;277;Mobile;Paid
U-8246;A;1;130;Mobile;Referral
U-8247;A;0;78;Mobile;Referral
U-8248;A;0;31;Mobile;Referral
U-8249;B;0;81;Web;Referral
U-8250;B;0;284;Web;Organic
U-8251;A;0;287;Web;Paid
U-8252;B;0;194;Mobile;Referral
U-8253;B;0;240;Mobile;Paid
U-8254;B;0;186;Mobile;Paid
U-8255;B;0;58;Mobile;Organic
U-8256;A;1;197;Mobile;Paid
U-8257;A;0;86;Mobile;Paid
U-8258;A;0;193;Mobile;Organic
U-8259;A;0;76;Mobile;Referral
U-8260;A;0;72;Mobile;Paid
U-8261;B;0;272;Mobile;Organic
U-8262;B;0;219;Mobile;Referral
U-8263;A;1;78;Web;Referral
U-8264;A;1;191;Web;Paid
U-8265;A;0;41;Mobile;Organic
U-8266;B;0;214;Mobile;Paid
U-8267;A;0;91;Mobile;Referral
U-8268;A;0;165;Mobile;Paid
U-8269;B;0;20;Web;Organic
U-8270;B;0;124;Mobile;Referral
U-8271;B;0;299;Mobile;Paid
U-8272;A;0;60;Mobile;Organic
U-8273;B;0;264;Web;Organic
U-8274;A;0;206;Mobile;Organic
U-8275;B;0;121;Mobile;Referral
U-8276;A;0;213;Web;Referral
U-8277;A;0;242;Web;Paid
U-8278;B;1;65;Mobile;Paid
U-8279;A;0;277;Mobile;Paid
U-8280;A;0;218;Mobile;Paid
U-8281;A;0;273;Mobile;Organic
U-8282;A;0;160;Mobile;Referral
U-8283;A;0;87;Web;Paid
U-8284;A;0;52;Mobile;Paid
U-8285;A;0;51;Web;Paid
U-8286;B;0;69;Mobile;Organic
U-8287;A;0;37;Web;Referral
U-8288;A;0;123;Mobile;Referral
U-8289;B;0;196;Mobile;Paid
U-8290;A;0;52;Web;Paid
U-8291;B;1;178;Mobile;Paid
U-8292;B;0;259;Web;Paid
U-8293;A;0;128;Web;Organic
U-8294;B;1;229;Mobile;Organic
U-8295;A;0;274;Mobile;Referral
U-8296;B;0;199;Web;Organic
U-8297;B;1;83;Web;Organic
U-8298;B;0;197;Web;Organic
U-8299;B;1;64;Web;Paid
U-8300;B;0;230;Web;Organic
U-8301;A;0;36;Mobile;Paid
U-8302;B;1;153;Mobile;Organic
U-8303;A;0;242;Mobile;Paid
U-8304;A;0;277;Mobile;Referral
U-8305;A;0;49;Mobile;Paid
U-8306;A;0;126;Mobile;Referral
U-8307;A;1;19;Mobile;Referral
U-8308;B;1;19;Mobile;Organic
U-8309;A;0;76;Web;Organic
U-8310;A;0;178;Web;Referral
U-8311;B;0;134;Mobile;Paid
U-8312;A;0;241;Mobile;Paid
U-8313;A;0;24;Mobile;Organic
U-8314;A;0;177;Web;Paid
U-8315;A;0;205;Web;Paid
U-8316;A;0;235;Web;Referral
U-8317;A;0;193;Mobile;Paid
U-8318;B;0;57;Web;Referral
U-8319;A;0;61;Mobile;Paid
U-8320;A;1;256;Web;Paid
U-8321;A;0;122;Web;Referral
U-8322;B;0;33;Mobile;Paid
U-8323;B;0;49;Web;Paid
U-8324;A;0;68;Web;Paid
U-8325;A;0;32;Mobile;Paid
U-8326;B;0;207;Mobile;Paid
U-8327;B;0;75;Web;Paid
U-8328;A;0;56;Mobile;Referral
U-8329;A;0;138;Web;Organic
U-8330;A;0;30;Mobile;Organic
U-8331;A;0;107;Mobile;Organic
U-8332;A;0;162;Web;Referral
U-8333;B;0;121;Web;Organic
U-8334;A;0;226;Mobile;Paid
U-8335;A;0;22;Mobile;Referral
U-8336;A;0;29;Web;Paid
U-8337;A;0;253;Mobile;Organic
U-8338;A;0;298;Web;Organic
U-8339;A;0;12;Mobile;Paid
U-8340;B;0;105;Mobile;Paid
U-8341;B;1;145;Web;Paid
U-8342;B;0;68;Web;Organic
U-8343;B;0;88;Web;Referral
U-8344;B;1;46;Mobile;Paid
U-8345;A;0;33;Mobile;Paid
U-8346;A;0;197;Web;Paid
U-8347;B;0;223;Web;Organic
U-8348;A;0;127;Mobile;Referral
U-8349;B;0;177;Web;Paid
U-8350;B;0;106;Web;Paid
U-8351;A;0;147;Web;Organic
U-8352;B;0;215;Web;Organic
U-8353;B;0;15;Mobile;Referral
U-8354;A;0;288;Web;Paid
U-8355;A;0;206;Mobile;Organic
U-8356;B;0;60;Mobile;Organic
U-8357;B;0;52;Web;Referral
U-8358;A;1;57;Mobile;Paid
U-8359;B;0;147;Web;Organic
U-8360;A;1;271;Web;Organic
U-8361;A;0;39;Mobile;Organic
U-8362;A;0;107;Mobile;Paid
U-8363;B;0;201;Mobile;Referral
U-8364;A;0;22;Mobile;Organic
U-8365;B;1;232;Web;Referral
U-8366;A;0;49;Mobile;Paid
U-8367;A;0;104;Web;Paid
U-8368;B;0;130;Mobile;Paid
U-8369;A;0;209;Mobile;Paid
U-8370;A;0;12;Mobile;Referral
U-8371;A;0;17;Web;Paid
U-8372;B;0;65;Web;Paid
U-8373;A;0;186;Web;Referral
U-8374;B;1;162;Web;Referral
U-8375;B;0;262;Mobile;Organic
U-8376;B;0;63;Mobile;Paid
U-8377;A;0;33;Mobile;Referral
U-8378;A;0;83;Web;Organic
U-8379;B;0;64;Web;Organic
U-8380;B;0;150;Mobile;Paid
U-8381;A;0;84;Web;Organic
U-8382;B;1;101;Mobile;Organic
U-8383;B;0;29;Web;Organic
U-8384;A;0;271;Web;Paid
U-8385;A;0;154;Mobile;Paid
U-8386;A;0;94;Web;Paid
U-8387;B;0;66;Mobile;Referral
U-8388;B;0;296;Mobile;Referral
U-8389;B;0;29;Web;Paid
U-8390;B;0;210;Mobile;Paid
U-8391;A;0;127;Mobile;Paid
U-8392;A;0;205;Mobile;Organic
U-8393;B;0;73;Mobile;Paid
U-8394;B;0;218;Mobile;Paid
U-8395;B;0;101;Mobile;Organic
U-8396;A;0;192;Mobile;Paid
U-8397;B;0;60;Mobile;Paid
U-8398;A;0;171;Mobile;Paid
U-8399;B;0;245;Web;Organic
U-8400;A;0;181;Web;Organic
U-8401;B;0;186;Web;Organic
U-8402;B;0;154;Web;Paid
U-8403;B;0;99;Mobile;Referral
U-8404;B;0;61;Web;Organic
U-8405;B;0;263;Mobile;Paid
U-8406;A;0;144;Mobile;Paid
U-8407;B;0;75;Web;Organic
U-8408;B;0;278;Mobile;Referral
U-8409;A;0;170;Mobile;Paid
U-8410;B;0;175;Mobile;Paid
U-8411;B;0;258;Mobile;Referral
U-8412;A;1;95;Mobile;Paid
U-8413;B;0;185;Mobile;Organic
U-8414;A;0;282;Web;Organic
U-8415;B;0;208;Mobile;Organic
U-8416;A;0;66;Mobile;Organic
U-8417;A;0;142;Mobile;Referral
U-8418;A;1;99;Mobile;Paid
U-8419;A;0;158;Web;Paid
U-8420;A;0;128;Web;Referral
U-8421;B;0;113;Mobile;Organic
U-8422;A;0;195;Mobile;Paid
U-8423;A;0;163;Mobile;Organic
U-8424;B;0;11;Web;Organic
U-8425;B;0;227;Mobile;Paid
U-8426;B;0;147;Mobile;Paid
U-8427;B;0;25;Mobile;Organic
U-8428;B;0;166;Web;Organic
U-8429;A;0;243;Web;Paid
U-8430;A;0;208;Mobile;Paid
U-8431;B;0;24;Web;Referral
U-8432;B;0;161;Web;Paid
U-8433;A;0;201;Web;Organic
U-8434;A;1;109;Web;Organic
U-8435;A;0;49;Mobile;Referral
U-8436;B;0;263;Web;Paid
U-8437;A;0;239;Mobile;Paid
U-8438;B;0;75;Web;Organic
U-8439;A;0;205;Web;Organic
U-8440;B;0;149;Web;Referral
U-8441;A;0;267;Web;Paid
U-8442;A;0;215;Web;Referral
U-8443;B;0;233;Mobile;Paid
U-8444;A;0;32;Mobile;Organic
U-8445;B;0;288;Web;Organic
U-8446;B;0;233;Mobile;Paid
U-8447;A;1;200;Web;Organic
U-8448;B;0;22;Mobile;Organic
U-8449;B;0;257;Web;Referral
U-8450;A;0;189;Mobile;Referral
U-8451;B;0;262;Mobile;Organic
U-8452;A;0;196;Mobile;Paid
U-8453;B;0;142;Mobile;Paid
U-8454;B;1;11;Mobile;Paid
U-8455;A;0;106;Mobile;Paid
U-8456;B;0;72;Mobile;Paid
U-8457;B;0;31;Mobile;Referral
U-8458;B;0;11;Mobile;Referral
U-8459;A;0;268;Mobile;Referral
U-8460;B;0;66;Mobile;Referral
U-8461;B;1;65;Web;Organic
U-8462;A;0;133;Mobile;Paid
U-8463;B;0;49;Mobile;Referral
U-8464;A;0;290;Web;Paid
U-8465;A;0;167;Web;Organic
U-8466;A;1;286;Mobile;Paid
U-8467;B;0;115;Mobile;Paid
U-8468;B;0;107;Mobile;Paid
U-8469;B;0;36;Mobile;Paid
U-8470;B;0;183;Web;Organic
U-8471;A;0;12;Web;Referral
U-8472;A;0;279;Web;Organic
U-8473;B;0;210;Mobile;Organic
U-8474;A;0;148;Web;Referral
U-8475;A;0;267;Web;Organic
U-8476;A;0;139;Mobile;Paid
U-8477;B;0;244;Mobile;Organic
U-8478;B;0;267;Mobile;Paid
U-8479;A;0;238;Mobile;Paid
U-8480;A;0;138;Web;Paid
U-8481;B;1;76;Web;Organic
U-8482;B;0;237;Web;Organic
U-8483;A;0;189;Mobile;Organic
U-8484;A;0;115;Web;Paid
U-8485;B;0;295;Web;Paid
U-8486;B;0;186;Mobile;Paid
U-8487;B;0;182;Mobile;Organic
U-8488;A;1;94;Mobile;Paid
U-8489;A;0;19;Mobile;Paid
U-8490;B;0;281;Web;Referral
U-8491;B;1;229;Mobile;Paid
U-8492;B;0;281;Mobile;Organic
U-8493;B;0;107;Web;Paid
U-8494;B;0;34;Web;Organic
U-8495;B;0;85;Mobile;Organic
U-8496;A;0;159;Mobile;Paid
U-8497;A;0;84;Mobile;Paid
U-8498;B;0;233;Mobile;Organic
U-8499;A;0;229;Mobile;Organic
U-8500;A;1;39;Mobile;Organic
U-8501;A;0;247;Web;Paid
U-8502;B;0;129;Web;Paid
U-8503;B;0;261;Mobile;Paid
U-8504;A;0;289;Mobile;Paid
U-8505;B;0;92;Mobile;Referral
U-8506;A;1;108;Mobile;Paid
U-8507;B;0;22;Mobile;Organic
U-8508;A;0;208;Web;Paid
U-8509;A;0;147;Web;Organic
U-8510;B;0;247;Mobile;Referral
U-8511;B;0;137;Web;Referral
U-8512;B;0;228;Mobile;Referral
U-8513;A;0;27;Mobile;Paid
U-8514;A;0;191;Mobile;Referral
U-8515;A;0;85;Mobile;Paid
U-8516;B;0;86;Web;Paid
U-8517;B;0;233;Mobile;Organic
U-8518;A;0;162;Web;Organic
U-8519;A;0;130;Web;Paid
U-8520;B;0;274;Mobile;Organic
U-8521;A;0;30;Mobile;Paid
U-8522;A;0;220;Web;Paid
U-8523;A;0;212;Mobile;Organic
U-8524;A;0;197;Mobile;Organic
U-8525;B;0;12;Mobile;Paid
U-8526;B;1;76;Mobile;Organic
U-8527;A;0;70;Web;Referral
U-8528;A;0;182;Mobile;Organic
U-8529;B;0;70;Web;Referral
U-8530;A;0;100;Mobile;Organic
U-8531;A;0;85;Mobile;Referral
U-8532;B;0;181;Mobile;Referral
U-8533;B;0;172;Mobile;Organic
U-8534;A;1;44;Web;Organic
U-8535;A;0;194;Mobile;Organic
U-8536;B;0;115;Mobile;Paid
U-8537;A;0;136;Mobile;Referral
U-8538;A;0;124;Mobile;Organic
U-8539;A;0;188;Web;Paid
U-8540;B;0;231;Mobile;Paid
U-8541;B;0;225;Mobile;Referral
U-8542;B;1;236;Mobile;Referral
U-8543;B;0;111;Mobile;Paid
U-8544;B;0;246;Mobile;Organic
U-8545;A;1;162;Mobile;Paid
U-8546;A;0;215;Web;Referral
U-8547;B;0;28;Mobile;Referral
U-8548;B;1;53;Mobile;Paid
U-8549;A;0;20;Mobile;Paid
U-8550;B;0;101;Mobile;Referral
U-8551;B;1;45;Web;Paid
U-8552;B;0;101;Mobile;Organic
U-8553;B;0;149;Web;Paid
U-8554;A;0;290;Mobile;Referral
U-8555;A;0;273;Web;Organic
U-8556;B;0;257;Mobile;Organic
U-8557;A;1;14;Mobile;Paid
U-8558;A;0;286;Mobile;Organic
U-8559;B;0;208;Web;Organic
U-8560;B;0;76;Mobile;Referral
U-8561;A;0;274;Mobile;Paid
U-8562;A;0;130;Mobile;Referral
U-8563;A;1;13;Web;Paid
U-8564;B;0;268;Web;Organic
U-8565;B;0;84;Mobile;Paid
U-8566;B;0;248;Web;Referral
U-8567;B;0;199;Web;Paid
U-8568;B;0;13;Mobile;Paid
U-8569;A;0;66;Mobile;Organic
U-8570;B;0;42;Web;Organic
U-8571;A;0;89;Mobile;Referral
U-8572;B;0;257;Web;Organic
U-8573;A;0;110;Web;Organic
U-8574;A;0;68;Mobile;Paid
U-8575;A;0;151;Mobile;Organic
U-8576;A;0;62;Web;Paid
U-8577;A;0;75;Web;Paid
U-8578;B;0;112;Web;Organic
U-8579;A;0;265;Web;Referral
U-8580;A;0;219;Web;Paid
U-8581;B;0;28;Mobile;Paid
U-8582;B;0;152;Web;Paid
U-8583;B;0;257;Web;Paid
U-8584;B;1;65;Mobile;Referral
U-8585;B;0;98;Web;Paid
U-8586;A;0;258;Mobile;Referral
U-8587;B;0;181;Mobile;Paid
U-8588;B;0;101;Mobile;Paid
U-8589;A;0;212;Web;Paid
U-8590;B;0;73;Mobile;Organic
U-8591;A;0;74;Web;Paid
U-8592;B;0;27;Mobile;Paid
U-8593;B;0;190;Mobile;Paid
U-8594;A;0;82;Web;Paid
U-8595;B;0;169;Mobile;Referral
U-8596;A;1;62;Mobile;Referral
U-8597;A;0;242;Mobile;Organic
U-8598;B;0;208;Web;Referral
U-8599;A;0;136;Mobile;Paid
U-8600;A;0;110;Mobile;Organic
U-8601;B;1;39;Web;Organic
U-8602;B;0;29;Web;Paid
U-8603;B;0;150;Web;Referral
U-8604;B;1;94;Web;Referral
U-8605;A;0;174;Web;Paid
U-8606;A;0;252;Web;Referral
U-8607;B;0;170;Mobile;Referral
U-8608;B;0;74;Mobile;Organic
U-8609;B;0;168;Web;Paid
U-8610;B;0;248;Web;Paid
U-8611;B;0;69;Web;Paid
U-8612;B;0;77;Web;Paid
U-8613;B;0;98;Web;Paid
U-8614;B;0;157;Web;Organic
U-8615;A;0;268;Mobile;Referral
U-8616;B;0;290;Mobile;Paid
U-8617;A;0;189;Mobile;Referral
U-8618;A;1;16;Mobile;Paid
U-8619;A;0;173;Web;Paid
U-8620;A;0;43;Mobile;Paid
U-8621;A;1;248;Web;Paid
U-8622;B;1;12;Mobile;Organic
U-8623;B;0;173;Mobile;Paid
U-8624;B;0;91;Mobile;Referral
U-8625;A;0;127;Web;Paid
U-8626;A;0;144;Web;Organic
U-8627;A;0;194;Mobile;Organic
U-8628;B;1;205;Mobile;Referral
U-8629;B;1;276;Mobile;Organic
U-8630;B;0;198;Mobile;Referral
U-8631;A;0;206;Web;Organic
U-8632;A;0;94;Mobile;Organic
U-8633;A;0;126;Mobile;Organic
U-8634;A;0;282;Mobile;Referral
U-8635;B;0;119;Web;Paid
